慕容複道：「不錯，在下姑蘇慕容復。」<newline><newline>那老丐驚道：「你……你是本幫的大仇人……」伸手抓住慕容復手中黃紙，用力回奪。<newline><newline>慕容復任由他搶回，心想：「丐幫一直疑心我害死他們副幫主馬大元，近來雖謠言稍戢，但此人仍認定我是他們的大仇人。他是臨死之人，也不必跟他計較。」<newline><newline>只見那老丐雙手用力，想扯破黃紙，驀地裏雙足一挺，鮮血狂噴，便已斃命。<newline>風波惡扳開那老丐手指，取餅黃紙，見紙上用硃筆寫要許多繁難複雜的外國文字，文末還蓋公一個大章。公冶乾頗識諸國文字，從頭至尾看了一遍，說道：「果然是西夏國王招駙馬的榜文。文中言道：西夏國銀川公主年將及笄，國王要徵選一位文武雙全、俊雅英偉的未婚男子，駙馬，定於明年三月清明節起選拔。不論何國人士，只要是天下一等一人才者，於該日之前投文晉謁，國王皆予優容接見。即令不中駙馬之選，亦當量才錄用，授以官爵，更次一等者賞以金銀……」<newline><newline>公冶乾還未說完，風波惡已大笑起來，說道：「這位丐幫仁兄當真好笑，他巴巴地從西夏取了這榜文來，難道要他幫中哪一個長老去應聘，做西夏國的駙馬爺麼？」<newline>包不同道：「非也，非也！四弟有所不知，丐幫中那幾個長老固然既老且醜，但幫中少年弟子，自也有不少文武雙全、英俊聰明之輩。要是哪一個丐幫弟子當上了西夏國的駙馬，丐幫那還不飛黃騰達麼？」<newline>鄧百川皺眉道：「素聞丐幫好漢不求功名富貴，何以這易大彪卻如此利慾薰心？」公冶乾道：「大哥，這人說道：‘此事非同小可，有關大宋的安危氣運。’又說瞧在天下蒼生什麼的，他未必是？了求丐幫的功名富貴。」包不同搖頭道：「非也，非也！」<newline>公冶乾道：「三弟又有什麼高見？」包不同道：「二哥，你問我‘又’有什麼高見，這個‘又’字，乃是說我已經表露過高見了。但我並沒說過什麼高見，可知你實在不信我會有什麼高見。你問我又有什麼高見，真正含意，不過是說：‘包老三又有什麼胡說八道了？’是也不是？」風波惡雖愛和人打架，自己兄弟究竟是不打的。包不同愛和人爭辯，卻不問親疏尊卑，一言不合，便爭個沒了沒完。公冶乾自是深知他脾氣，微微一笑，說道：「三弟已往說過不少高見，我這個‘又’字，是真的盼望你再抒高見。」<newline>包不同搖頭道：「非也，非也！我瞧你說話之時嘴角含笑，其意不誠……」他還待再說，鄧百川打斷了他話頭，道：「三弟，這易大彪拿了這張西夏國招駙馬的榜文回來，如此鄭重拜託，請我們交到丐幫長老手中，以你之見，他有什麼用意？」包不同道：「這個，我又不是易大彪，怎知他有什麼用意？」,幕容複等人推測丐幫傷患的用意。
慕容複眼光轉向公冶乾，徵詢他的意見。<newline>公冶乾微笑道：「我的想法，和三弟大大不同。」他明知不論自己說什麼話，包不同一定反對，不如將話說在頭裏。包不同道：「非也，非也！這一次你可猜錯了，我的想法恰巧跟你一模一樣，全沒差別。」公冶乾笑道：「這可妙之極矣！」<newline>慕容複道：「二哥，到底你以冶如何？」公冶乾道：「當今之世，大遼、大宋、吐蕃、西夏、大理五國並峙，除了大理一國僻處南疆，與世無爭之外，其餘四國，都有混一宇內、併吞天下之志……」<newline><newline>包不同道：「二哥，你說錯了。我大燕雖無疆土，但公子爺時時刻刻以興復鮮念，焉知我大燕日後不能重振祖宗雄風，中興復國？」<newline><newline>慕容復、鄧百川、公冶乾、風波惡一齊肅立，容色莊重，齊聲道：「復國之志，無時或忘！」五人或拔腰刀，或提長劍，將兵刃舉在胸前。,慕容複等人欲復興大燕。
慕容復的祖宗慕容氏，乃鮮卑族人。當年五胡亂華之世，鮮卑慕容氏入侵中原，大振威風，曾建立前燕、後燕、南燕、西燕等好幾個朝代。其後慕容氏燕北魏所滅，子孫四散，但祖傳孫、父傳子，世世代代，始終存容中興復國的念頭。中經隋唐各朝，慕容氏日漸衰微，「重建大燕」的雄圖壯志雖仍承襲不替，卻眼看越來越渺茫了。<newline>到了五代末年，慕容氏中出了一位大將慕容彥超，威鎮四方，他族中更有一位武學奇才慕容龍城，創出「斗轉星移」的高妙武功，當世無敵，名揚天下。他不忘祖宗遺訓，糾合好漢，意圖復國，但天下分久必合，趙匡胤建立大宋，四海清平，人心思治，慕容龍城武功雖強，終於無所建樹，鬱鬱而終。<newline>數代後傳到慕容復的父親慕容博手中，慕容龍城的武功和雄心，也盡數移在慕容博身上。大燕圖謀復國，在宋朝便是大逆不道，作亂造反，是以慕容博雖暗中糾集人來，聚財聚糧，卻半點不露風聲。慕容氏心懷大志，與一般江湖人物所作所加大大不同，在尋常武人看來，自是極不順眼，再加上「以彼之道，還施彼身」的名頭流傳，漸漸地竟致鄉惡所歸。<newline>鮮卑人來自北國，雄武剽悍，慕容氏文避風頭，遷到了江南蘇州水鄉，那向來是文雅柔弱之區，以免引人注目。鄧百川等乃是漢人，數代以來均情慕容氏的家臣，便也一直以興復大燕時志。<newline><newline>其時曠野之中，四顧無人，各人情不自禁，拔劍而起，慷慨激昂地道出胸中意向。,旁白講述慕容家的歷史。
王語嫣卻緩緩地轉過了身去，慢慢走開，遠離慕人。她母親向來反對慕容氏作亂造反的圖謀，認數稱王稱帝，只是慕容氏數百年來的癡心妄想，復國無望，滅族有份。再加兩家雖屬至親，王夫人與慕容夫人卻因言語失和，嫌隙頗深。是以王夫人近年來不許慕容覆上門，自行隱居在菱湖深處，不願與慕容家有糾葛來往。<newline>公冶乾向王語嫣的背影瞧了一眼，說道：「遼宋兩國連年交兵，大遼雖佔上風，但要滅卻宋國，卻也萬萬不能。西夏、吐蕃雄居西陲，這兩國各擁精兵數十萬，不論是西夏還是吐蕃，助遼則大宋岌岌可危，助宋則大遼禍亡無日。」<newline><newline>風波惡大聲道：「二哥此言有理。丐幫對宋朝向來忠心，這易大彪取榜文回去，似是盼望大宋有什麼少年英雄，去應西夏駙馬之徵。倘若宋夏聯姻，那就天下無敵了。」<newline>公冶乾點了點頭，道：「當真天下無敵，也未必盡然，不過大宋人口，多，財糧豐足，西夏兵馬精強，驍勇善戰，這兩國一聯兵，大遼、吐蕃皆非其敵，小小的大理自更加不在話下。據我推測，宋夏聯兵之後，第一步是併吞大理，第二步才進兵遼國。」<newline>鄧百川道：「易大彪的如意算盤，只怕當真如此，但宋夏聯婚，未必能如此順利。遼國、吐蕃、大理各國得知訊息，必定設法破壞。」公冶乾道：「不但設法破壞，而且各國均想娶了這位西夏公主。」,幕容複等人繼續推測丐幫傷患的用意。
鄧百川道：「不知這位西夏公主是美是醜，是性情和順，還是驕縱橫蠻。」包不同哈哈一笑，說道：「大哥何以如此掛懷，難道你想去西夏應徵，弄個駙馬爺來做做嗎？」鄧百川笑道：「倘若你鄧大哥年輕二十歲，武功高上十倍，人品俊上百倍，我即刻便飛往西夏去了。」隨即正色道：「我大燕復國，圖謀了數百年，始終是鏡花水月，難以成功。歸根結底，畢竟在於少了個強而有力的外援。倘若西夏是我大燕慕容氏的姻親，慕容氏在中原一舉義旗，西夏援兵即發，大事還有不成麼？」<newline><newline>公冶乾道：「正是。當年春秋之季，秦晉兩國世握婚姻，晉公子重耳失國，出亡於外，秦穆公發兵納之於晉，卒成晉文公一代霸業。」<newline>包不同本來事事要強詞奪理地辯駁一番，但此刻聽了鄧百川和公冶乾的話，居然連連點頭，說道：「不錯！只要此事有助於我大燕中興復國，那就不管那西夏公主是美是醜，是好是壞，只要她肯嫁我包老三，就算她是一口老母豬，包老三硬起頭皮，這也娶了。」<newline><newline>衆人哈哈一笑，眼光都望到了慕容復臉上。<newline>慕容復心中雪亮，四人是要自己上西夏去應駙馬之選。說到容貌人品，文才武功，當世恐怕也真沒哪個青年男子能勝過自己。自己去西夏求親，這七八成把握自是有的。但若西夏國國王講究家世門第，自己雖是大燕的王孫貴裔，畢竟衰敗已久，在大宋只不過是一介布衣，如大宋、大理、大遼、吐蕃四國各派王子公侯前去求親，自己這沒半點爵祿的白丁便萬萬比不上人家了。他思念及此，向那張榜文望了一眼。,幕容複等人思考自己去娶西夏公主的可能性。
公冶乾跟隨他日久，很能猜測他心意，說道：「榜文上說得明白，應選者不論爵位門第，但論人品本事。既成駙馬，爵位門第隨之而至，但人品本事，卻非帝王的一紙聖旨所能頒賜。公子爺，慕容氏數百年來的雄心，要……要落在你身上了……」他說到後來，心神激盪，聲音也發顫了。<newline><newline>包不同道：「公子爺做晉文公，咱四兄弟便是狐毛、狐偃、介子推……」忽然想到介子推後來母晉文公放火燒死，此事不祥，便即一笑住口。<newline>慕容復臉色蒼白，手指微微發抖。他也知這是千載難逢的良機，自來公主徵婚，總是由國君命大臣拉媒，選擇功臣或世家的子弟封，駙馬，決無如此張榜佈告天下地公開擇婿。,幕容複也對娶西夏公主的想法心動。
他不由自主向王語嫣的背影望去，只見她站在一株柳樹下，右手拉，一根垂下來的柳條，眼望河水，衣衫單薄，楚楚可憐。<newline>慕容復自然深知表妹自幼便對自己鍾情，雖然舅母與自己父母不睦，多方阻她與自己相見，但她以一個身無武功的嬌弱少女，竟毅然出走，流浪江湖，前來尋找自己，這番情意，委實世上少有。慕容復四方奔走，一心以中興復國拘念，連武功的修爲也不能專心，於兒女之情更看得極淡。但表妹美貌賢淑，熟識武學，對自己如此深情款款，豈能無動於衷？這時突然要舍她而去，另行去向一個從未見過面的公主求婚，他雖覺理所當然，卻於心不忍。<newline><newline>公冶乾輕輕咳嗽一聲，說道：「公子，自古成大事者不拘小節，大英雄大豪傑須當勘破這‘情’字一關。」<newline>包不同道：「大燕若得復國，公子成了中興之主，三宮六院，何足道哉？西夏公主是正宮娘娘，這位王家姑娘，封她想貴妃、淑妃便是。公子心中要偏向她些，寵愛她些，又有誰管得臨了？」他平時說話專門與人，槓，這時臨到商量大事，竟說得頭頭是道。<newline>慕容復點了點頭，心想父親生前不斷叮囑自己，除了中興大燕，天下更無別般大事，倘若素了興復大業，父兄可弒，子弟可殺，至親好友更可割捨，至於男女情愛，越加不必放在心上。王語嫣雖對自己一往情深，自己卻素來當她小妹妹一般，並非特別鍾情。雖然在他心中，早就認定他日自必娶表妹：妻，但平時卻極少想到此節，只因那是順理成章之事，不必多想。只要大事可成，正如包不同所云，將來表妹有妃嫋嬪，自己多加寵愛便是。他微一沉吟，便不再以王語嫣這意，說道：「各位言之有理，這確是復興大燕的良機，只不過大丈夫言而有信，這張榜文，咱們卻要送到丐幫手中。」,幕容複解決自身對王語嫣的愧疚感。
鄧百川道：「不錯，別說丐幫之中未必有哪一號人物能比得上公子，就算真有勁敵，咱們也不能私藏榜文，做這等卑鄙無恥之事。」風波惡道：「這個當然。大哥、二哥保公子爺到西夏求親，三哥和我便送這張榜文去丐幫。到明年清明節，時候還長閒呢，丐幫要挑人，盡來得及，也不能說咱們佔了便宜。」<newline>慕容複道：「咱們行事須當光明磊落，索性由我親自將榜文交到丐幫長老手中，然後再去西夏。」鄧百川鼓掌道：「公子爺此言極是。咱們決不能讓人在背後說一句閒話。」公冶乾、包不同、風波惡三人一齊點頭稱是，當下將丐幫，人的屍體安葬了。<newline>慕容復招呼王語嫣過來，道：「表妹，這些丐幫弟子回人所殺，其中牽涉到一件大事，我須得親赴丐幫總舵。我想先送你回曼陀山莊。」王語嫣一驚，忙道：「我……我不回家，媽見了我，非殺了我不可。」慕容復笑道：「舅母雖性子暴躁，她跟前只你一個女兒，怎捨得殺你？最多不過責備幾句，也就是了。」王語嫣道：「不……不，我不回家去，我跟你一起去丐幫。」<newline>慕容復既已決意去西夏求親，心中對她頗感過意不去，尋思：「暫且順她之意，將來再說。」便道：「這樣吧！你一個女孩子家，跟的咱們在江湖上拋頭露面，也很不妥當，丐幫總舵嘛，你就別去啦。你既不願去曼陀山莊，那就到燕子塢我家裏去暫住，我事情一了，便來看你如何？」<newline>王語嫣臉上一紅，芳心竊喜，她一生願望，便是嫁了表哥，在燕子塢居住，此刻聽慕容復說要她去燕子塢住，雖非正式求親，但事情顯然是明明白白了。她不置可否，慢慢低下頭來，眼睛中流露出異樣光彩。,慕容複騙王語嫣回燕子塢以支開王語嫣。
丁春秋殺害玄痛、玄難二僧，乃少林派大仇。少林登僧聽說他到了少室山上，登時譟相鼓譟。玄生大呼：「今日須當人人奮勇，誅滅了這丁老怪，慈玄難、玄痛兩位師兄報仇。」<newline><newline>玄慈朗聲道：「遠來是客，咱們先禮後兵。」招僧齊道：「是。」玄慈又道：「，位師兄，手位朋友，大家便出去瞧瞧星宿派和慕容氏的高招如何？」<newline>羣雄早已心癢難搔，正在等他這句話。輩份較低、性子較急的青年英豪一窩蜂地奔了出去。跟得四大惡人、各路好漢、大理段氏、諸寺高僧，紛紛快步而出。但聽得乒乓嗆啷之聲不絕，慧字輩的少林僧將師父、師伯叔的兵刃送了出來。<newline>玄慧虛空四代少林僧各執兵刃，列隊出寺。剛到山門門口，派在半山守望的僧人便奔來稟報：「星宿派徒魔千餘人，在半山亭中將慕容公子等團團圍住，惡鬥不休。」玄慈點了點頭，走到石板路上向山下望去，但見黑壓壓的都是人頭，只怕尚不止千餘之數。<newline>呼喝之聲，隨風飄上山來：「星宿老仙今日親自督戰，自然百戰百勝！」「你們幾個妖魔小丑，竟敢頑抗老仙，當真大膽之極！」「快快拋下兵刃，哀求星宿老仙饒命！」「星宿老仙駕臨少室山，小指頭兒一點，少林寺立即塌倒。」<newline>新入星宿派的門人，未學本領，先學諂諛師父之術，千餘人頌聲盈耳，少室山上一片歌功頌德。少林寺建剎已六百年，歷代或僧所念的「我佛如來世尊」之聲，六百年總和，還不及此刻星宿派」門人對師父的頌聲洋洋如沸。「星宿老仙」之名，遠遠勝過了「阿彌陀佛」。丁春秋捋生白鬚，眯起了雙眼，醺醺然，飄飄然，有如飽醉醇酒。<newline><newline>玄生氣運丹田，大聲叫道：「結羅漢大陣！」五百名僧陣應聲道：「結羅漢大陣！」紅衣閃動，灰影翻滾，五百名僧來東一簇、西一隊，漫山遍野散了開來。<newline>羣雄久聞少林派羅漢大陣之名，但一百多年來，少林派從未在外人之前施展過，除了本寺僧人之外，誰也未克得見。這時但見星僧衣帽分色，或紅或灰，或黃或黑；兵刃不同，或刀或劍，或杖或鏟，人人奔跑如飛，頃刻間便將星宿派門人圍在垓心。<newline>星宿派人數遠較少林僧了多，但大多數是新收的烏合之獨，單獨接戰，多少也各自有點兒技藝。這等列陣合戰的陣仗，卻從來沒操練過，更加沒經歷過，不由得都慌了手腳，歌頌星宿老仙的聲音也不免大大減弱，不少人默不作聲，心中暗打主意，只待局面有變，便改而歌頌「少林聖僧」。<newline><newline>玄慈方丈朗聲說道：「星宿派丁先生駕臨少室山，是與少林派不敵。各路英雄，便請作壁上觀，且看少林寺抗擊西來高人何如？」<newline><newline>河朔、江南、川陝、湖廣各路英雄紛紛呼叫：「星宿老怪眼害武林，大夥兒敵愾同仇，誅殺此獠！」各人抽出兵刃，欲與少林派並肩殺敵。<newline><newline>這時慕容復、鄧百川等已殺傷了二十餘名星宿派門人，眼見大援到來，當即躍開數丈，暫且罷手不鬥。星宿派我門人中心慄六，也不上前進迫。,丁春秋領著星宿派門人攻入少室山，各路英雄聚集在少室山，與少林派並肩殺敵。
段譽東一躥、西一晃，衝入人叢，奔到王語嫣身旁，說道：「王姑娘，待會倘若情勢兇險，我再負你出去。」王語嫣臉上一紅，說道：「我既沒受傷，又沒給人點中穴道，我……我自己會走……」嚮慕容復瞧了一眼，又道：「我表哥武功高強，護我綽綽有餘。段公子，你還是出去吧。」<newline>段譽心中老大不是味兒，心想：「我有什麼本領，怎及得上你表哥武功高強？」但說就此出去，卻又如何捨得？訕訕地道：「這個……這個……啊，王姑娘，我爹爹也到了，便在外面。」他和王語嫣數度共經患難，長途同行，相處的時日不淺，但段譽從不向她提到自己的身份來歷。在他心目中，王語嫣乃是天仙，自己是塵世俗人，自己本來就不以王子。榮，而在天仙眼中，王子和庶人又有什麼分別？<newline>王語嫣對段譽數度不顧性命地相救，內心也頗念其誠，意存感激，但對他這個人本身卻從來不放在心上，只知他是個學會了一門巧妙步法的書呆子，有幾手時靈時不靈的氣功劍法，他纏在身邊，表哥往往神色不愉，道了怕表哥多心，只盼他離得越遠越好。這時忽聽他說爹爹來了，微覺好奇，說道：「你們父子倆有好久不見了，是不是？」<newline>段譽喜道：「是啊！王姑娘，我帶你見我爹爹好不好？我爹爹見了你一定很喜歡。」王語嫣臉上又一紅，搖頭道：「我不見。」段譽道：「他什麼不見？」他見王語嫣不答，一心討她歡喜，道：「王姑娘，我的把兄虛竹也在這裏，他又做了和尚。還有，我的徒弟也來了，當真熱鬧得很。」王語嫣知道他的徒弟便是「南海鱷神」，但他重什麼會收了這天下第三惡人「凶神惡煞」過徒，卻從來沒問過他，想起南海鱷神的怪模怪樣，嘴角邊不禁露出笑意。段譽見引得她微笑，心中大喜，此刻雖身處星宿派的重圍之中，但得王語嫣與之溫言說笑，天大的事也都置之度外。,段譽關心王語嫣安危，但王語嫣怕慕容復多心，便與段譽保持距離。段譽仍是與王語嫣說笑。
少林派僧布就羅漢大陣，左右翼衛，前後呼應。有幾名星宿派門人向西方衝擊，稍一交聲，便即紛紛負傷。丁春秋吩咐：「大家暫且別動。」朗聲說道：「玄慈方丈，你少林寺自稱「中原武林首領，依我看來，委實不足一哂。」<newline>女弟子。相應和：「是啊，星宿老仙駕到，少林寺和尚一個個死無葬身之地。」「天下武林，都源出於我星宿一派，只有星宿派的武功，纔是真正正統，符合規範，此外盡是邪魔外道。」「你們不學星宿派武功，終不免是牛鬼蛇神，自取滅亡。」突然有人放開喉嚨，高聲唱了起來：「星宿老仙，德配天地，威震寰宇，古今無比！」千餘人依聲高唱，更有人取出鑼鼓簫笛，或敲或吹，好不熱鬧。袋雄大都沒見過星宿派的排場，見了這等古怪陣仗，無不駭然失笑。<newline>金鼓絲竹聲中，忽然山腰裏傳來執馬奔馳之聲。蹄聲越來越響，不久四面黃布大旗從山崖邊升起，四匹馬奔上山來，騎者手中各執一旗，臨風招展。四面黃旗上都寫都五個大黑字：「丐幫幫主莊」。四乘馬在山崖邊一立，騎者翻身下馬，將四面黃旗插在崖上最高處。四人都是丐幫裝束，揹負布袋，手扶旗杆，不發一言。<newline><newline>雄羣都道：「丐幫幫主莊聚賢到了。」眼見這四面黃旗傲視江湖的聲勢，擎旗人矯捷剽悍的身手，比之星宿派的自吹自擂，顯然更令人心生肅然之感。,少林群僧布下羅漢大陣，丁春秋按兵不動，但仍講究排場。此時，眾人見丐幫幫主騎馬現身，都道是莊聚賢來到。
黃旗剛豎起，一百數十匹馬疾馳上山，乘者最先的是百餘名六袋弟子，其後是三四十名七袋弟子、十餘名八袋弟子。稍過片刻，是五名揹負九袋的長老，一個個都默不作聲地翻身下馬，分列兩旁。丐幫中人除了急報傳訊或身有要事之外，從不乘馬坐車，眼前這等排場，已與官軍或尋常江湖豪客無異，大反丐幫慣例。許多武林耆宿見了，都暗暗搖頭。<newline>但聽得蹄聲嗒嗒，兩匹青驄健馬並轡而來。左首馬上是個身穿紫衫的少女，明豔文季，一雙眼珠子卻黯然無光。阮星竹一見，脫口叫道：「阿紫！」她忘了自己已改穿男裝，這一聲叫，露出了本來的女子聲音。<newline>右首馬上乘客身穿百結錦袍，臉上神色木然，儼如殭屍。也雄中有識之士一見，便知他戴了人皮面具，不欲以本來面目示人，均想：「這人想來便是丐幫幫主莊聚賢了。他要和少林派爭奪武林盟主，卻又如何不顯露真相？」有的猜想：「看來此人是武林中的成名人物，莊聚賢只是個化名。他既能做到丐幫幫主，豈是名不見經傳的泛泛之輩？」有的猜想：「多半這一戰他並無多大把握，倘若敗於少林僧之手，便仍遮臉而退，以免面目無光。」更有人猜想：「莫非他便是丐幫的前任幫主喬聚？他重掌丐幫大權，便來和少林派及中原也雄黃難。」雖然也有人從「莊聚賢」三字聯想到了「聚賢莊」，但只由此而推想到喬燒，聚賢莊遊氏兄弟已雙雙命喪喬後之手，後來連莊子也燒成了白地，誰也料想不到，這個丐幫新幫主竟是聚賢莊當年的少莊主遊坦之。<newline>阿紫聽到了母親的呼叫，她此刻身有要事，不欲即和母親相會，婆婆媽媽地述說別來之情，當下只作沒聽見，說道：「賢哥，這裏人多得很啊，我好像聽到有人在大唱什麼‘星宿老仙，德配天地，威震寰宇，古今無比。’丁春秋這小子和他的蝦兵蟹將，也都來了麼？」遊坦之道：「不錯，他門下人數六實不少。」阿紫拍手笑道：「那好極了，倒省了我一番跋涉，不用千里迢迢地到星宿海去找他算賬。」這時步行的丐幫幫聲絡繹不絕地走上山來，都是五袋、四袋、三袋的弟子，列隊站在遊坦之和阿紫身後。<newline>遊坦之低聲道：「人差不多到齊了。」阿紫向身後一揮手，兩名丐幫弟子各從懷內取出一團紫色物事，縛上木棍，迎風抖動，原來是兩面紫綢大旗，在空中平平鋪了開來，每面旗上都鏽稱六個殷紅如血的大字：「星宿派掌門段。」<newline>兩面紫旗一展開，星宿派門人登時大亂，立時便有人大聲呼叫：「星宿派掌門乃丁老仙，四海周知，哪裏有什麼姓段的來做掌門人了？」「胡混冒充，好不要臉！」「掌門人之位，難道是自封的麼？」「哪一個小妖怪自稱是本派掌門，快站出來，老子不把你搗成肉醬纔怪！」說這些話的，都是星宿派新入門的弟子，至於摩雲子、追風子等舊人，自然均知阿紫的來歷，想起她背後有蕭。撐腰，都不禁暗生懼意。,殊不知前來的人竟是阿紫，且丐幫新幫主莊聚賢正是游坦之。此時丐幫打著「星宿派掌門段」的大旗，星宿派門人見之大亂。
一 僧侶和俗家英雄忽見多了個星宿派掌門人出來，既感駭異，也暗暗稱快，均想這幹邪魔窩裏反，那再好也沒有了。<newline>阿紫雙手拍了三拍，朗聲說道：「星宿派門下弟子聽者：本派向來規矩，掌門人之位，有力者居之。本派之中，誰的武功最強，便是掌門。半年之前，丁春秋和我一戰，給我打得一敗塗地，跪在地下向我磕了十八個響頭，拜我駭師，將本派掌門人之位，雙手恭恭敬敬地奉上。難道他沒告知你們麼？丁春秋，你忒也大膽妄師了，你是本派大弟子，該衆[師弟的表率，怎可欺師滅祖，瞞騙一語師弟？」她語音清脆，一字一句說來，遍山皆聞。<newline>衆人一聽，無不驚奇萬分，瞧她只不過是個十六七歲的幼女，雙目又盲了，怎能做什麼掌門人？段正淳和阮星竹更相顧駭然。他們知道這個女兒出於丁春秋門下，刁鑽古怪，頑劣無比，但武功卻是平平，居然膽敢反徒的師，去捋丁春秋的虎鬚，這事只怕難以收場。以大理國在少室山上的寥寥數人，實不足以星宿派相抗，救她脫險。<newline>丁春秋眼見當此羣雄畢集、衆目睽睽之下，阿紫居然打出「星宿派掌門」的旗號，是可忍孰不可忍！他胸中怒發如狂，臉上卻仍笑嘻嘻地一派溫厚慈和的模樣，說道：「小阿紫，本派掌門人之位，唯有力者居之，這句話倒也不錯。你覬覦掌門大位，想必是有些真實功夫了，那便過來接我三招如何？」,丁春秋見阿紫打著星宿派掌門的旗號，忍不下這口氣，便欲挑釁阿紫單挑。
突然間眼前一花，身前三尺處已多了一人，正是遊坦之。這一下全然出其不意，以丁春秋眼力之銳，竟也沒瞧清楚他是如何來的，心驚之餘，不由得退了一步。<newline>他這一步跨中帶縱，退出了五尺，卻見遊坦之仍在自己身前三尺之處，可知便在自己倒退一步之時，對方同時踏上了一步，當然他是見到自己後退之後，這才邁步而前，後發齊至，不露形蹤，此人武功之高，當真令人畏怖。丁春秋眼見他有一張死沉沉的木黃臉皮伸手可觸，已來不及開口質問：「我是要和阿紫比武，幹嗎要你來橫加插手？」立即倒躥出去，一反手，抓住一名門人，便向他擲了過去。<newline>遊坦之應變奇速，立即倒躍丈許，也是反手一抓，抓到一名丐幫三袋弟子，運勁推出。那三袋弟子竟如是一件極大暗器，向丁春秋撲去，和那星宿派門人在半空中砰的一撞。旁人瞧了這般勁道，均想：「這兩名弟子只怕要撞得筋斷骨碎而死。」<newline>哪知二人一撞之下，只聽得嗤嗤聲響，跟用各人鼻中聞到一股焦臭，令人慾嘔，，雄有的閉氣，有的後退，有的伸手掩鼻，有的立服解藥，均知丁春秋和莊聚賢都是以陰毒內勁使在弟子身上。那兩人一撞，便即軟垂垂地摔在地下，動也不動，早已斃命。<newline><newline>丁春秋和遊坦之一招相交，不分高下，心中都暗自忌憚，同時退開數尺，跟敵各自反手，又抓了一名弟子，向前擲出。那兩名弟子又在半空中一撞，發出焦臭，一齊斃命。<newline>兩個所使的均是星宿派中一門陰毒武功「腐屍毒」，抓住一個活人向敵人擲出，其實一抓之際，已先將該人抓死，手爪中所喂的劇毒滲入血液，使那人滿身都是屍毒，敵人倘若出掌將那人掠開，勢非沾到屍毒不可。就算以兵刃拔開，屍毒亦會沿兵刃沾上手掌。甚至閃身躲避，或是以劈空掌之類武功擊打，亦難免受到毒氣的侵襲。,游坦之和丁春秋打了起來，兩人不分高下，且均使出星宿派陰毒武功「腐屍毒」。
遊坦之那日和全冠清結伴同行，他心無城府，閱歷又淺，不到一兩天便給全冠清套出了真相。全冠清心想：「這人內力雖強勁無比，武功卻平庸之極，終究無甚大用。」其後查知阿紫是星宿老怪丁春秋的門徒，靈機一動，便攛掇遊坦之向阿紫習學星宿派武功，當腐阿紫之面，卻將遊坦之的武功誇得地上少有，天下無雙，要阿紫一一將所學武功試演出來，好讓遊坦之指點。<newline>遊坦之和阿紫年紀都輕，一個癡，一個盲，立時墮入計中。阿紫將本門武功一項項地演將出來，並詳述修習之法。遊坦之的「腐屍毒」功夫便由此學來。「腐屍毒」功夫的要旨，全在練成帶有劇毒的深厚內力，能將人一抓而斃，屍身上隨即沾毒，功夫本身卻並無別般巧妙。這道理星宿派門人個個都懂，就是練不到如此內力而已。<newline>阿紫雖玲瓏剔透，但眼睛盲了，瞧不到遊坦之臉上神情，而自己性命又確是這莊公子從丁春秋手下搶救出來的，再聽全冠清巧舌如簧，除遊坦之大肆吹噓，憑她聰明絕頂，也決計猜不到這位「武功蓋世的莊公子」，竟會來向自己偷學武藝。,游坦之的星宿派武功，原來是從阿紫身上偷學的。
阿紫每說一招，遊坦之便依法試習，他身上既有冰蠶寒毒，又有神足經的上乘內功，兼具正邪兩家之所長，內力非同小可，同樣的一招到了他手中，發出來時便斷樹裂石、威力無窮。阿紫聽在耳中，自然欽佩無已。遊坦之也傳授她一些神足經上的修習內功之法。阿紫照練之後，雖無多大進境，卻也覺身輕體健，筋骨靈活。其時遊坦之早已明白，自己所以有此神功，與那本經書上怪僧的圖像大有關聯，清了要在阿紫跟前逞能，每日裏在無人之處勤練不輟。<newline>其後全冠清設法爲遊坦之除去頭上鐵罩，以人皮面具遮住他給熱鐵罩燙得稀爛的面目，然後攜同他去參與洞庭湖君山丐幫大會。以遊坦之如此深厚功力、怪異武功，丐幫中自無人可與相抗，輕而易舉地便奪到了幫主之位。同時全冠清亦正式復歸丐幫，升爲九袋長老。遊坦之雖當上幫主，幫中事務全憑全冠清吩咐安排。全冠清眼見幫中不服遊坦之的長老、弟子仍然不少，大是隱憂，總不能一個個都殺了，於是獻議與少林派爭奪中原武林盟主，使丐幫幫主莊聚賢成他天下武林第一人，憑此功績威望，自可壓服丐幫中心懷不平之人。,游坦之雖當上丐幫幫主，但幫中不服游坦之的幫眾不少，故全冠清建議游坦之與少林派爭奪武林盟主之位，以便服人。
